season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
2,0,1,3,22.96,26.515,88,8.9981,43.0,288.0,331.0,1,5,18,19
2,0,1,3,22.96,26.515,88,8.9981,24.0,189.0,213.0,1,5,18,20
2,0,1,1,21.32,25.0,88,7.993162418866464,11.0,74.0,85.0,1,5,18,21
2,0,1,1,21.32,25.0,83,5.35454526941972,14.0,103.0,117.0,1,5,18,22
2,0,1,1,21.32,25.0,94,6.0032,10.0,49.0,59.0,1,5,18,23
2,0,1,1,21.32,25.0,94,7.0015,6.0,23.0,29.0,1,5,19,0
2,0,1,1,20.5,24.24,94,6.0573919307716695,2.0,4.0,6.0,1,5,19,1
2,0,1,1,20.5,24.24,94,5.889937227807955,3.0,12.0,15.0,1,5,19,2
2,0,1,1,19.68,23.485,100,4.4784344614172875,1.0,3.0,4.0,1,5,19,3
2,0,1,1,19.68,23.485,94,3.3331738057701474,2.0,3.0,5.0,1,5,19,4
2,0,1,1,19.68,23.485,94,2.6901394602743456,2.0,24.0,26.0,1,5,19,5
2,0,1,2,20.5,24.24,94,3.095111107016081,17.0,86.0,103.0,1,5,19,6
2,0,1,2,20.5,24.24,100,4.912350068122404,18.0,239.0,257.0,1,5,19,7
2,0,1,2,21.32,25.0,88,3.009070099335357,34.0,453.0,487.0,1,5,19,8
2,0,1,2,22.14,25.76,88,6.0032,40.0,176.0,216.0,1,5,19,9
2,0,1,2,22.14,25.76,83,10.746184604963995,35.0,95.0,130.0,1,5,19,10
2,0,1,3,22.14,25.76,88,11.0014,53.0,111.0,164.0,1,5,19,11
2,0,1,2,23.78,27.275,78,7.0015,38.0,130.0,168.0,1,5,19,12
2,0,1,3,23.78,27.275,64,16.9979,44.0,139.0,183.0,1,5,19,13
2,0,1,3,22.14,25.76,73,12.998,43.0,137.0,180.0,1,5,19,14
2,0,1,1,22.96,26.515,78,11.0014,63.0,125.0,188.0,1,5,19,15
2,0,1,1,23.78,27.275,64,12.998,55.0,247.0,302.0,1,5,19,16
2,0,1,1,22.96,26.515,78,11.0014,60.0,487.0,547.0,1,5,19,17
2,0,1,1,24.6,31.06,55,11.0014,59.0,454.0,513.0,1,5,19,18
2,0,1,1,23.78,27.275,60,8.9981,65.0,345.0,410.0,1,5,19,19
2,0,1,1,22.14,25.76,77,19.0012,46.0,236.0,282.0,1,5,19,20
2,0,1,1,22.14,25.76,77,19.0012,29.0,180.0,209.0,1,5,19,21
2,0,1,3,20.5,24.24,82,19.9995,11.0,68.0,79.0,1,5,19,22
2,0,1,1,19.68,23.485,94,11.339127066203435,9.0,63.0,72.0,1,5,19,23
2,0,1,1,28.7,33.335,79,11.0014,9.0,25.0,34.0,1,6,1,0
2,0,1,1,28.7,33.335,84,16.9979,8.0,9.0,17.0,1,6,1,1
2,0,1,1,28.7,33.335,79,11.0014,0.0,3.0,3.0,1,6,1,2
2,0,1,1,27.88,31.82,89,12.998,0.0,6.0,6.0,1,6,1,3
2,0,1,2,27.88,31.82,89,15.0013,0.0,4.0,4.0,1,6,1,4
2,0,1,2,27.06,29.545,89,6.0032,2.0,19.0,21.0,1,6,1,5
2,0,1,2,27.88,31.82,89,6.0032,7.0,121.0,128.0,1,6,1,6
2,0,1,2,28.7,33.335,79,11.0014,19.0,265.0,284.0,1,6,1,7
2,0,1,2,29.52,34.85,79,12.998,37.0,417.0,454.0,1,6,1,8
2,0,1,2,30.34,35.605,74,15.0013,34.0,173.0,207.0,1,6,1,9
2,0,1,2,31.16,37.12,75,16.9979,31.0,84.0,115.0,1,6,1,10
2,0,1,2,33.62,40.15,59,15.0013,26.0,86.0,112.0,1,6,1,11
2,0,1,1,35.26,41.665,53,14.422242199818994,32.0,137.0,169.0,1,6,1,12
2,0,1,1,36.9,40.91,37,12.998,29.0,125.0,154.0,1,6,1,13
2,0,1,1,36.9,40.91,37,16.9979,40.0,105.0,145.0,1,6,1,14
2,0,1,1,36.9,41.665,39,19.9995,25.0,127.0,152.0,1,6,1,15
2,0,1,1,35.26,40.15,47,19.9995,39.0,227.0,266.0,1,6,1,16
2,0,1,1,35.26,40.15,47,19.9995,52.0,434.0,486.0,1,6,1,17
2,0,1,3,33.62,39.395,56,26.0027,31.0,278.0,309.0,1,6,1,18
2,0,1,2,30.34,35.605,79,11.0014,16.0,248.0,264.0,1,6,1,19
2,0,1,2,30.34,35.605,79,16.9979,23.0,233.0,256.0,1,6,1,20
2,0,1,1,30.34,34.85,70,19.0012,29.0,161.0,190.0,1,6,1,21
2,0,1,1,30.34,34.85,66,8.9981,14.0,115.0,129.0,1,6,1,22
2,0,1,1,30.34,33.335,51,11.0014,10.0,59.0,69.0,1,6,1,23
2,0,1,1,30.34,32.575,40,23.9994,11.0,31.0,42.0,1,6,2,0
2,0,1,1,29.52,32.575,38,7.0015,3.0,12.0,15.0,1,6,2,1
2,0,1,1,28.7,31.82,39,6.288610604072098,0.0,6.0,6.0,1,6,2,2
2,0,1,1,27.06,31.06,44,7.0015,0.0,4.0,4.0,1,6,2,3
2,0,1,1,27.06,31.06,41,12.998,0.0,3.0,3.0,1,6,2,4
2,0,1,1,27.06,31.06,39,15.0013,3.0,28.0,31.0,1,6,2,5
2,0,1,1,27.06,31.06,39,8.9981,7.0,106.0,113.0,1,6,2,6
2,0,1,1,28.7,31.82,34,16.9979,19.0,285.0,304.0,1,6,2,7
2,0,1,1,28.7,31.82,32,19.9995,25.0,442.0,467.0,1,6,2,8
2,0,1,1,29.52,31.82,26,23.9994,28.0,197.0,225.0,1,6,2,9
2,0,1,1,29.52,32.575,28,32.9975,33.0,106.0,139.0,1,6,2,10
2,0,1,1,30.34,32.575,28,26.0027,42.0,123.0,165.0,1,6,2,11
2,0,1,1,31.16,33.335,25,31.0009,39.0,193.0,232.0,1,6,2,12
2,0,1,1,32.8,34.09,24,23.9994,35.0,168.0,203.0,1,6,2,13
2,0,1,1,31.98,33.335,24,22.0028,43.0,142.0,185.0,1,6,2,14
2,0,1,1,32.8,34.09,21,26.0027,44.0,144.0,188.0,1,6,2,15
2,0,1,1,32.8,34.09,22,32.9975,63.0,255.0,318.0,1,6,2,16
2,0,1,1,31.16,32.575,20,35.0008,88.0,484.0,572.0,1,6,2,17
2,0,1,1,30.34,32.575,22,26.0027,74.0,451.0,525.0,1,6,2,18
2,0,1,1,29.52,31.82,23,19.9995,58.0,321.0,379.0,1,6,2,19
2,0,1,1,28.7,31.82,24,12.998,51.0,286.0,337.0,1,6,2,20
2,0,1,1,27.06,31.06,31,12.998,33.0,215.0,248.0,1,6,2,21
2,0,1,1,26.24,31.06,33,16.9979,14.0,141.0,155.0,1,6,2,22
2,0,1,1,25.42,31.06,35,15.0013,23.0,89.0,112.0,1,6,2,23
2,0,1,1,25.42,31.06,38,19.0012,15.0,53.0,68.0,1,6,3,0
2,0,1,1,24.6,31.06,38,23.9994,7.0,15.0,22.0,1,6,3,1
2,0,1,1,22.96,26.515,43,15.0013,0.0,12.0,12.0,1,6,3,2
2,0,1,1,22.14,25.76,49,15.0013,0.0,5.0,5.0,1,6,3,3
2,0,1,1,21.32,25.0,48,22.0028,1.0,5.0,6.0,1,6,3,4
2,0,1,1,21.32,25.0,48,23.9994,4.0,24.0,28.0,1,6,3,5
2,0,1,1,22.14,25.76,45,19.9995,8.0,98.0,106.0,1,6,3,6
2,0,1,1,22.14,25.76,45,16.9979,25.0,252.0,277.0,1,6,3,7
2,0,1,2,22.96,26.515,43,22.0028,31.0,471.0,502.0,1,6,3,8
2,0,1,1,23.78,27.275,40,11.0014,36.0,194.0,230.0,1,6,3,9
2,0,1,1,25.42,31.06,33,16.9979,54.0,107.0,161.0,1,6,3,10
2,0,1,1,26.24,31.06,31,22.0028,57.0,135.0,192.0,1,6,3,11
2,0,1,1,27.06,31.06,27,19.0012,51.0,208.0,259.0,1,6,3,12
2,0,1,1,27.88,31.06,26,16.9979,58.0,190.0,248.0,1,6,3,13
2,0,1,1,28.7,31.82,28,19.0012,66.0,174.0,240.0,1,6,3,14
2,0,1,1,28.7,31.82,28,19.0012,56.0,156.0,212.0,1,6,3,15
2,0,1,1,29.52,31.82,26,22.0028,63.0,286.0,349.0,1,6,3,16
2,0,1,1,29.52,31.82,25,19.0012,73.0,485.0,558.0,1,6,3,17
2,0,1,1,28.7,31.82,24,19.9995,76.0,488.0,564.0,1,6,3,18
2,0,1,1,27.88,31.06,26,19.0012,53.0,338.0,391.0,1,6,3,19
2,0,1,1,26.24,31.06,29,11.0014,57.0,236.0,293.0,1,6,3,20
2,0,1,1,26.24,31.06,29,7.0015,51.0,196.0,247.0,1,6,3,21
2,0,1,1,25.42,31.06,35,6.446651302032547,26.0,145.0,171.0,1,6,3,22
2,0,1,1,23.78,27.275,46,7.0015,30.0,141.0,171.0,1,6,3,23
2,0,0,1,22.96,26.515,52,8.081962340638766,24.0,69.0,93.0,1,6,4,0
2,0,0,1,22.14,25.76,64,7.0015,14.0,80.0,94.0,1,6,4,1
2,0,0,1,22.14,25.76,56,12.998,18.0,41.0,59.0,1,6,4,2
2,0,0,1,21.32,25.0,59,7.0015,8.0,10.0,18.0,1,6,4,3
2,0,0,1,21.32,25.0,59,6.0032,4.0,11.0,15.0,1,6,4,4
2,0,0,1,20.5,24.24,64,5.473962215569367,3.0,5.0,8.0,1,6,4,5
2,0,0,1,22.14,25.76,60,5.061964840944886,11.0,17.0,28.0,1,6,4,6
2,0,0,1,22.96,26.515,56,5.169668113172089,27.0,60.0,87.0,1,6,4,7
2,0,0,1,24.6,31.06,46,6.0032,29.0,96.0,125.0,1,6,4,8
2,0,0,1,25.42,31.06,43,8.9981,55.0,169.0,224.0,1,6,4,9
2,0,0,1,26.24,31.06,38,7.0015,115.0,202.0,317.0,1,6,4,10
2,0,0,1,27.06,31.06,36,8.9981,120.0,249.0,369.0,1,6,4,11
2,0,0,1,28.7,31.82,32,11.0014,150.0,270.0,420.0,1,6,4,12
2,0,0,1,30.34,32.575,28,8.9981,188.0,268.0,456.0,1,6,4,13
2,0,0,1,30.34,32.575,33,15.0013,193.0,258.0,451.0,1,6,4,14
2,0,0,2,30.34,32.575,27,27.9993,180.0,224.0,404.0,1,6,4,15
2,0,0,2,29.52,32.575,30,8.9981,168.0,272.0,440.0,1,6,4,16
2,0,0,2,29.52,32.575,34,16.9979,142.0,202.0,344.0,1,6,4,17
2,0,0,2,30.34,32.575,30,11.0014,127.0,214.0,341.0,1,6,4,18
2,0,0,2,28.7,31.82,39,6.0032,79.0,206.0,285.0,1,6,4,19
2,0,0,2,28.7,32.575,48,6.0032,90.0,149.0,239.0,1,6,4,20
2,0,0,2,27.06,31.06,47,7.0015,46.0,139.0,185.0,1,6,4,21
2,0,0,1,26.24,31.06,57,15.0013,49.0,141.0,190.0,1,6,4,22
2,0,0,2,26.24,31.06,57,10.465884589878785,29.0,121.0,150.0,1,6,4,23
2,0,0,1,26.24,31.06,57,6.0032,23.0,90.0,113.0,1,6,5,0
2,0,0,2,26.24,31.06,61,11.0014,26.0,70.0,96.0,1,6,5,1
2,0,0,2,26.24,31.06,61,11.0014,16.0,48.0,64.0,1,6,5,2
2,0,0,2,25.42,30.305,65,11.0014,22.0,25.0,47.0,1,6,5,3
2,0,0,2,25.42,30.305,65,11.0014,4.0,8.0,12.0,1,6,5,4
2,0,0,2,25.42,30.305,61,8.9981,1.0,5.0,6.0,1,6,5,5
2,0,0,2,25.42,30.305,61,7.0015,10.0,11.0,21.0,1,6,5,6
2,0,0,2,24.6,29.545,73,16.9979,8.0,19.0,27.0,1,6,5,7
2,0,0,2,24.6,29.545,73,16.9979,24.0,74.0,98.0,1,6,5,8
2,0,0,2,24.6,28.79,78,12.998,53.0,111.0,164.0,1,6,5,9
2,0,0,2,25.42,29.545,73,6.0032,83.0,168.0,251.0,1,6,5,10
2,0,0,2,26.24,30.305,69,7.0015,121.0,214.0,335.0,1,6,5,11
2,0,0,2,26.24,30.305,69,7.0015,123.0,212.0,335.0,1,6,5,12
2,0,0,1,27.06,31.06,65,7.0015,154.0,213.0,367.0,1,6,5,13
2,0,0,1,28.7,32.575,58,11.0014,161.0,224.0,385.0,1,6,5,14
2,0,0,1,28.7,32.575,54,7.532592621609258,161.0,256.0,417.0,1,6,5,15
2,0,0,1,29.52,33.335,51,6.0032,138.0,260.0,398.0,1,6,5,16
2,0,0,1,30.34,33.335,51,4.713511002549155,126.0,264.0,390.0,1,6,5,17
2,0,0,1,28.7,32.575,58,7.0015,124.0,239.0,363.0,1,6,5,18
2,0,0,1,27.88,31.82,65,11.0014,108.0,249.0,357.0,1,6,5,19
2,0,0,1,27.06,31.06,69,12.998,84.0,195.0,279.0,1,6,5,20
2,0,0,1,26.24,30.305,73,11.0014,54.0,111.0,165.0,1,6,5,21
2,0,0,1,26.24,29.545,78,15.0013,36.0,94.0,130.0,1,6,5,22
2,0,0,1,25.42,29.545,78,8.9981,25.0,61.0,86.0,1,6,5,23
2,0,1,1,25.42,29.545,78,8.9981,11.0,18.0,29.0,1,6,6,0
2,0,1,1,24.6,28.03,83,8.9981,9.0,5.0,14.0,1,6,6,1
2,0,1,1,23.78,27.275,88,7.0015,4.0,4.0,8.0,1,6,6,2
2,0,1,1,23.78,27.275,88,8.656862215445281,2.0,3.0,5.0,1,6,6,3
2,0,1,1,22.96,26.515,94,7.0015,4.0,4.0,8.0,1,6,6,4
2,0,1,1,22.96,26.515,88,6.0032,7.0,24.0,31.0,1,6,6,5
2,0,1,1,23.78,27.275,88,7.184747248447371,11.0,101.0,112.0,1,6,6,6
2,0,1,1,25.42,29.545,78,7.0015,18.0,281.0,299.0,1,6,6,7
2,0,1,1,26.24,30.305,73,6.0032,28.0,410.0,438.0,1,6,6,8
2,0,1,1,28.7,32.575,58,11.0014,26.0,162.0,188.0,1,6,6,9
2,0,1,1,29.52,33.335,51,15.0013,31.0,64.0,95.0,1,6,6,10
2,0,1,1,30.34,33.335,42,8.9981,39.0,72.0,111.0,1,6,6,11
2,0,1,1,31.16,33.335,37,11.0014,25.0,128.0,153.0,1,6,6,12
2,0,1,1,31.98,34.09,35,10.939908034843377,28.0,152.0,180.0,1,6,6,13
2,0,1,1,31.98,34.09,31,8.9981,46.0,99.0,145.0,1,6,6,14
2,0,1,1,32.8,34.85,29,12.998,38.0,127.0,165.0,1,6,6,15
2,0,1,1,31.16,33.335,33,8.9981,34.0,233.0,267.0,1,6,6,16
2,0,1,1,31.98,34.09,33,19.0012,63.0,516.0,579.0,1,6,6,17
2,0,1,1,31.16,33.335,31,8.9981,56.0,500.0,556.0,1,6,6,18
2,0,1,1,29.52,33.335,54,12.998,64.0,343.0,407.0,1,6,6,19
2,0,1,1,27.88,31.82,61,8.9981,59.0,277.0,336.0,1,6,6,20
2,0,1,1,27.06,31.06,57,6.0032,29.0,160.0,189.0,1,6,6,21
2,0,1,1,27.06,31.06,61,6.0032,36.0,137.0,173.0,1,6,6,22
2,0,1,1,26.24,30.305,69,6.0032,5.0,55.0,60.0,1,6,6,23
2,0,1,1,26.24,30.305,65,6.0032,5.0,15.0,20.0,1,6,7,0
2,0,1,1,25.42,30.305,69,8.9981,2.0,2.0,4.0,1,6,7,1
2,0,1,1,24.6,29.545,73,6.0032,3.0,2.0,5.0,1,6,7,2
2,0,1,1,24.6,29.545,73,6.0032,1.0,1.0,2.0,1,6,7,3
2,0,1,1,23.78,27.275,83,8.9981,2.0,3.0,5.0,1,6,7,4
2,0,1,1,23.78,27.275,88,11.0014,2.0,30.0,32.0,1,6,7,5
2,0,1,1,24.6,28.79,78,8.9981,10.0,116.0,126.0,1,6,7,6
2,0,1,2,26.24,30.305,69,12.998,23.0,311.0,334.0,1,6,7,7
2,0,1,2,27.88,31.82,61,8.9981,45.0,432.0,477.0,1,6,7,8
2,0,1,2,29.52,33.335,58,15.0013,27.0,190.0,217.0,1,6,7,9
2,0,1,2,31.16,34.09,48,12.998,37.0,86.0,123.0,1,6,7,10
2,0,1,2,31.16,34.85,52,16.9979,38.0,113.0,151.0,1,6,7,11
2,0,1,2,32.8,36.365,46,19.0012,42.0,141.0,183.0,1,6,7,12
2,0,1,2,32.8,36.365,43,16.9979,55.0,141.0,196.0,1,6,7,13
2,0,1,2,32.8,36.365,43,19.0012,34.0,112.0,146.0,1,6,7,14
2,0,1,2,33.62,37.12,41,22.0028,56.0,127.0,183.0,1,6,7,15
2,0,1,1,32.8,35.605,38,15.0013,55.0,253.0,308.0,1,6,7,16
2,0,1,1,32.8,36.365,43,16.9979,64.0,475.0,539.0,1,6,7,17
2,0,1,1,31.98,34.85,46,19.0012,72.0,479.0,551.0,1,6,7,18
2,0,1,1,31.16,34.09,48,16.9979,69.0,355.0,424.0,1,6,7,19
2,0,1,1,30.34,34.09,56,8.9981,45.0,301.0,346.0,1,6,7,20
2,0,1,1,29.52,34.09,70,8.9981,31.0,187.0,218.0,1,6,7,21
2,0,1,1,28.7,32.575,65,8.9981,27.0,126.0,153.0,1,6,7,22
2,0,1,1,27.88,31.82,79,7.0015,18.0,72.0,90.0,1,6,7,23
2,0,1,1,27.06,29.545,89,8.9981,12.0,29.0,41.0,1,6,8,0
2,0,1,1,27.06,30.305,78,7.0476493257238815,3.0,20.0,23.0,1,6,8,1
2,0,1,1,26.24,28.79,89,6.0032,0.0,7.0,7.0,1,6,8,2
2,0,1,1,26.24,28.79,89,6.0032,2.0,1.0,3.0,1,6,8,3
2,0,1,1,25.42,28.79,83,6.60444693030415,0.0,6.0,6.0,1,6,8,4
2,0,1,1,25.42,28.03,88,6.620164477662972,0.0,21.0,21.0,1,6,8,5
2,0,1,1,26.24,28.79,89,8.9981,13.0,103.0,116.0,1,6,8,6
2,0,1,1,27.06,31.06,74,7.0015,24.0,329.0,353.0,1,6,8,7
2,0,1,1,31.16,35.605,58,11.0014,46.0,435.0,481.0,1,6,8,8
2,0,1,1,31.16,35.605,58,11.0014,34.0,168.0,202.0,1,6,8,9
2,0,1,1,33.62,37.12,43,15.0013,27.0,63.0,90.0,1,6,8,10
2,0,1,1,34.44,37.88,41,12.998,28.0,106.0,134.0,1,6,8,11
2,0,1,1,36.08,40.91,42,8.9981,15.0,134.0,149.0,1,6,8,12
2,0,1,1,36.9,42.425,42,12.802287288033222,20.0,116.0,136.0,1,6,8,13
2,0,1,1,37.72,43.94,40,16.9979,44.0,111.0,155.0,1,6,8,14
2,0,1,1,37.72,43.94,40,11.0014,28.0,100.0,128.0,1,6,8,15
2,0,1,1,37.72,43.94,40,15.0013,34.0,199.0,233.0,1,6,8,16
2,0,1,1,37.72,42.425,35,15.0013,80.0,426.0,506.0,1,6,8,17
2,0,1,1,36.9,40.91,37,15.0013,61.0,398.0,459.0,1,6,8,18
2,0,1,1,33.62,40.15,59,8.9981,61.0,323.0,384.0,1,6,8,19
2,0,1,1,32.8,39.395,63,8.9981,55.0,225.0,280.0,1,6,8,20
2,0,1,1,32.8,40.15,66,8.9981,34.0,168.0,202.0,1,6,8,21
2,0,1,1,31.16,37.12,75,11.0014,37.0,139.0,176.0,1,6,8,22
2,0,1,1,31.16,37.12,75,12.998,18.0,98.0,116.0,1,6,8,23
2,0,1,2,30.34,35.605,79,8.9981,7.0,40.0,47.0,1,6,9,0
2,0,1,1,30.34,35.605,79,7.0015,3.0,13.0,16.0,1,6,9,1
2,0,1,2,29.52,35.605,84,11.0014,0.0,6.0,6.0,1,6,9,2
2,0,1,2,29.52,35.605,84,7.0015,0.0,2.0,2.0,1,6,9,3
2,0,1,2,29.52,34.85,79,6.0032,2.0,4.0,6.0,1,6,9,4
2,0,1,2,28.7,33.335,84,5.4731038338946,1.0,19.0,20.0,1,6,9,5
2,0,1,2,29.52,35.605,84,6.0032,13.0,105.0,118.0,1,6,9,6
2,0,1,2,29.52,34.85,79,8.9981,31.0,283.0,314.0,1,6,9,7
2,0,1,2,31.16,36.365,70,7.0015,32.0,400.0,432.0,1,6,9,8
2,0,1,1,34.44,39.395,49,13.041373937761666,20.0,148.0,168.0,1,6,9,9
2,0,1,1,35.26,40.91,50,19.0012,20.0,74.0,94.0,1,6,9,10
2,0,1,1,36.9,42.425,42,15.0013,36.0,82.0,118.0,1,6,9,11
2,0,1,1,37.72,42.425,35,12.998,40.0,100.0,140.0,1,6,9,12
2,0,1,1,36.9,40.91,37,6.0032,18.0,118.0,136.0,1,6,9,13
2,0,1,1,37.72,43.94,40,12.998,25.0,93.0,118.0,1,6,9,14
2,0,1,1,38.54,41.665,31,11.0014,18.0,86.0,104.0,1,6,9,15
2,0,1,1,37.72,41.665,33,8.9981,30.0,170.0,200.0,1,6,9,16
2,0,1,1,36.9,40.91,37,16.9979,54.0,355.0,409.0,1,6,9,17
2,0,1,1,36.08,40.15,39,19.0012,52.0,414.0,466.0,1,6,9,18
2,0,1,2,34.44,37.12,39,22.0028,55.0,271.0,326.0,1,6,9,19
2,0,1,2,32.8,36.365,43,12.998,40.0,214.0,254.0,1,6,9,20
2,0,1,3,31.16,34.85,52,11.852971842679377,29.0,142.0,171.0,1,6,9,21
2,0,1,2,30.34,34.09,58,11.0014,22.0,131.0,153.0,1,6,9,22
2,0,1,2,30.34,34.85,57,11.0014,15.0,82.0,97.0,1,6,9,23
2,0,1,3,28.7,32.575,65,15.0013,8.0,61.0,69.0,1,6,10,0
2,0,1,3,28.7,32.575,65,15.0013,5.0,18.0,23.0,1,6,10,1
2,0,1,1,27.88,31.82,69,11.0014,6.0,7.0,13.0,1,6,10,2
2,0,1,1,27.88,31.82,69,11.0014,3.0,3.0,6.0,1,6,10,3
2,0,1,1,27.06,30.305,78,11.0014,0.0,4.0,4.0,1,6,10,4
2,0,1,1,27.06,30.305,78,11.0014,0.0,28.0,28.0,1,6,10,5
2,0,1,1,27.06,30.305,78,6.0032,10.0,94.0,104.0,1,6,10,6
2,0,1,1,29.52,34.09,66,7.0015,25.0,242.0,267.0,1,6,10,7
2,0,1,1,30.34,34.09,58,8.9981,29.0,423.0,452.0,1,6,10,8
2,0,1,1,31.16,34.85,55,10.307731774488353,37.0,176.0,213.0,1,6,10,9
2,0,1,1,31.98,35.605,52,11.378100941256838,23.0,88.0,111.0,1,6,10,10
2,0,1,1,33.62,37.88,46,7.529820009217637,46.0,107.0,153.0,1,6,10,11
2,0,1,1,34.44,37.88,44,8.9981,40.0,167.0,207.0,1,6,10,12
2,0,1,1,34.44,37.88,44,7.0015,40.0,149.0,189.0,1,6,10,13
2,0,1,1,35.26,38.635,39,4.271434038930324,44.0,121.0,165.0,1,6,10,14
2,0,1,1,34.44,37.88,44,7.0015,49.0,163.0,212.0,1,6,10,15
2,0,1,1,33.62,39.395,56,19.9995,46.0,239.0,285.0,1,6,10,16
2,0,1,1,33.62,38.635,52,15.0013,63.0,454.0,517.0,1,6,10,17
2,0,1,1,32.8,38.635,59,15.0013,96.0,367.0,463.0,1,6,10,18
2,0,1,1,31.98,37.12,59,12.998,61.0,245.0,306.0,1,6,10,19
2,0,1,1,31.16,35.605,62,7.0015,53.0,197.0,250.0,1,6,10,20
2,0,1,1,31.16,36.365,66,8.9981,55.0,163.0,218.0,1,6,10,21
2,0,1,1,29.52,34.85,74,16.9979,40.0,145.0,185.0,1,6,10,22
2,0,1,1,29.52,34.85,74,11.0014,36.0,110.0,146.0,1,6,10,23
2,0,0,1,28.7,33.335,79,8.9981,28.0,89.0,117.0,1,6,11,0
2,0,0,1,28.7,33.335,79,6.0032,10.0,67.0,77.0,1,6,11,1
2,0,0,1,28.7,33.335,79,7.0015,10.0,50.0,60.0,1,6,11,2
2,0,0,1,27.88,31.82,83,6.0032,10.0,18.0,28.0,1,6,11,3
2,0,0,1,27.88,31.82,79,6.0032,4.0,9.0,13.0,1,6,11,4
2,0,0,1,27.88,31.82,74,8.9981,4.0,12.0,16.0,1,6,11,5
2,0,0,1,28.7,32.575,61,8.9981,9.0,31.0,40.0,1,6,11,6
2,0,0,1,29.52,33.335,58,12.998,18.0,50.0,68.0,1,6,11,7
2,0,0,1,30.34,34.09,58,12.998,32.0,111.0,143.0,1,6,11,8
2,0,0,1,30.34,34.09,62,8.9981,59.0,171.0,230.0,1,6,11,9
2,0,0,1,30.34,34.09,58,11.0014,91.0,173.0,264.0,1,6,11,10
2,0,0,1,31.16,35.605,62,8.9981,110.0,215.0,325.0,1,6,11,11
2,0,0,1,32.8,37.88,55,15.0013,112.0,235.0,347.0,1,6,11,12
2,0,0,1,32.8,37.88,55,12.998,150.0,237.0,387.0,1,6,11,13
2,0,0,1,33.62,38.635,49,7.0015,148.0,232.0,380.0,1,6,11,14
2,0,0,1,33.62,38.635,49,7.0015,142.0,232.0,374.0,1,6,11,15
2,0,0,2,32.8,36.365,46,12.998,169.0,225.0,394.0,1,6,11,16
2,0,0,2,30.34,34.09,58,11.0014,147.0,190.0,337.0,1,6,11,17
2,0,0,2,29.52,34.09,62,8.9981,131.0,155.0,286.0,1,6,11,18
2,0,0,1,28.7,32.575,65,12.998,97.0,167.0,264.0,1,6,11,19
2,0,0,1,27.88,31.82,74,16.9979,95.0,180.0,275.0,1,6,11,20
2,0,0,1,27.06,31.06,74,15.0013,76.0,144.0,220.0,1,6,11,21
2,0,0,1,27.06,30.305,78,15.0013,53.0,137.0,190.0,1,6,11,22
2,0,0,1,27.06,31.06,74,7.0015,24.0,107.0,131.0,1,6,11,23
2,0,0,1,27.06,30.305,78,15.0013,19.0,100.0,119.0,1,6,12,0
2,0,0,1,26.24,28.79,83,7.0015,19.0,74.0,93.0,1,6,12,1
2,0,0,1,26.24,28.79,89,16.9979,9.0,57.0,66.0,1,6,12,2
2,0,0,1,26.24,28.79,89,19.0012,8.0,20.0,28.0,1,6,12,3
2,0,0,1,25.42,28.03,88,11.0014,8.0,6.0,14.0,1,6,12,4
2,0,0,1,25.42,28.03,88,15.0013,5.0,5.0,10.0,1,6,12,5
2,0,0,1,25.42,28.03,88,7.0015,5.0,9.0,14.0,1,6,12,6
2,0,0,1,26.24,29.545,78,7.0015,7.0,27.0,34.0,1,6,12,7
2,0,0,1,28.7,33.335,74,6.807592760522848,28.0,64.0,92.0,1,6,12,8
2,0,0,1,29.52,34.09,66,6.9885506747618775,75.0,107.0,182.0,1,6,12,9
2,0,0,1,31.16,35.605,58,6.0032,120.0,191.0,311.0,1,6,12,10
2,0,0,1,31.98,36.365,55,7.0015,131.0,236.0,367.0,1,6,12,11
2,0,0,1,33.62,37.88,46,12.031731054539847,176.0,244.0,420.0,1,6,12,12
2,0,0,1,31.98,37.12,59,19.0012,109.0,264.0,373.0,1,6,12,13
2,0,0,1,33.62,39.395,56,16.9979,96.0,219.0,315.0,1,6,12,14
2,0,0,1,32.8,38.635,59,19.9995,142.0,218.0,360.0,1,6,12,15
2,0,0,3,27.88,31.82,83,19.0012,115.0,235.0,350.0,1,6,12,16
2,0,0,3,27.88,31.82,83,19.0012,94.0,158.0,252.0,1,6,12,17
2,0,0,1,28.7,33.335,74,11.0014,69.0,187.0,256.0,1,6,12,18
2,0,0,1,28.7,33.335,74,7.0015,67.0,156.0,223.0,1,6,12,19
2,0,0,1,27.06,30.305,83,11.0014,62.0,144.0,206.0,1,6,12,20
2,0,0,1,27.06,30.305,83,7.0015,39.0,101.0,140.0,1,6,12,21
2,0,0,1,26.24,28.79,83,8.9981,31.0,97.0,128.0,1,6,12,22
2,0,0,1,26.24,29.545,78,12.998,33.0,74.0,107.0,1,6,12,23
2,0,1,1,26.24,29.545,78,8.9981,8.0,20.0,28.0,1,6,13,0
2,0,1,1,26.24,30.305,73,15.0013,6.0,10.0,16.0,1,6,13,1
2,0,1,1,25.42,29.545,73,19.0012,2.0,8.0,10.0,1,6,13,2
2,0,1,1,24.6,30.305,60,32.9975,1.0,6.0,7.0,1,6,13,3
2,0,1,1,22.96,26.515,64,19.9995,1.0,3.0,4.0,1,6,13,4
